Model;Name;Price
CA-1C1-00M1NN-00;THERMALTAKE Versa H24 Midi Tower;67.69€
S4 PLUS;ZALMAN S4 Plus ATX Mid Tower PC Case RGB Fan;67.99€
CA-1J1-00S1NN-00;THERMALTAKE Versa H17;68.49€
GS-02B-OP;CHIEFTEC Hunter 2 gaming chassis ATX Black;68.69€
P30 AIR BLACK;ZALMAN P30Air mATX Mini Tower ARGB Fansx3 Black;68.89€
AT-DART-PRO-ARGB-10;Computer case Dart Pro Midi ARGB black;69.39€
CA-1Q9-00S6WN-00;Case|THERMALTAKE|CA-1Q9-00S6WN-00|MicroTower|MiniITX|Colour Black|CA-1Q9-00S6WN-00;69.99€
TD300-KGNN-S00;COOLER MASTER PC Case TD300 Mesh mini ITX ARGB;69.99€
TD300-WGNN-S00;Cooler Master TD300 MESH | White | Mini Tower | Power supply included No | ATX;69.99€
75261542;XPG Invader X Mini „Midi Tower“ Balta;69.99€
MSC10006;PC GAMING CASE MS FIGHT ER V300 BLACK;70.19€
I3 NEO ARGB WHITE;Case I3 Neo ATX Mid Tower White ARGB fan x4;71.29€
AT-ARAMIS-10-0000000-0002;Logic ARAMIS ARGB MINIDI USB 3.0 korpusas juoda;71.39€
GA-01B-M-OP;CHIEFTEC APEX AIR high-airflow gaming chassis E-ATX Black;71.39€
AT-DART-PRO-ARGB-20;Logic DART PRO ARGB MIDI USB-C korpusas;71.49€
GB-C102GI;Case|GIGABYTE|GB-C102GI|MidiTower|Case product features Transparent panel|Not included|MicroATX|MiniITX|Colour White|GB-C102GI;71.69€
FD-C-FOC2A-01;Fractal Design | Focus 2 | Side window | Black TG Clear Tint | Midi Tower | Power supply included No | ATX;71.99€
AEROPGSGRAPHITE-G-BK;Korpusas Aerocool PGS Graphite-G-BK-v2 FRGB;72.19€
R-CC560-WHAMA4-G-2;Deepcool CC560 MESH WH V2 | White | Mid Tower | Power supply included No;72.29€
306-7G20W21-HH9;MSI MAG FORGE M100R „Midi Tower“ Permatomas, Balta;72.39€
KRXD003;KRUX Orona „Midi Tower“ Juoda;72.79€
BUFFALOM730I;Case|GOLDEN TIGER|Buffalo M730i|MidiTower|Not included|ATX|MicroATX|Colour Black|BUFFALOM730I;72.89€
NPC-1517;NATEC Genesis PC case Irid 505 midi Tower;74.19€
P30 AIR WHITE;P30Air mATX Mini Tower ARGB Fansx3 White;74.99€
EY2A004;ENDORFY Signum 300 Core ATX PC case;75.49€
MAG FORGE 112R;MSI MAG FORGE 112R case;75.79€
CC-9011245-WW;CORSAIR 2000D AIRFLOW White mini ITX chassis;75.99€
MSC10032;PC GAMING CASE MS FIGHT ER S301 WHITE;76.19€
EY2A002;ENDORFY Ventum 200 Air ATX PC case;76.49€
MB520-WGNN-S00;COOLER MASTER PC Case Masterbox 520 Mesh midi tower ARGB;76.69€
NPC-1997;NATEC Genesis PC case Irid 505F Midi tower USB 3.0;77.69€
AEROPGSDRYFTMINI-BK;AEROCOOL PGS DRYFT MINI-G-BK-V1 FRGB;77.79€
SAVGC-SHADOWX2;Computer case Shadow X2 SAVIO;77.99€
306-7G23A21-809;MSI MAG FORGE 120A AIRFLOW kompiuterio korpusas „Midi Tower“ Juoda, Permatomas;78.19€
AT-ARAMIS-20-0000000-0002;Logic ARAMIS ARGB MINIDI USB 3.0 korpusas Baltas;78.29€
GL-02B-OP;CHIEFTEC GL-02B-OP Scorpion II Gaming case;78.89€
MAG FORGE 120A AIRFLOW;MSI MAG FORGE 120A AIRFLOW case;79.19€
NPC-1559;NATEC Genesis PC case Irid 503 aRGB micro;79.69€
90DC00G3-B39010;ASUS AP201 PRIME mATX CASE FRONT MESH, Tempered glass side, WHITE;79.89€
CGR-51C6B-AIR-RGB;COUGAR MX430 Air RGB PC Case, Mid Tower, Black;80.19€
CGR-51C6W-AIR-RGB;COUGAR MX430 Air RGB PC Case, Mid Tower, White;80.19€
CGR-51C6B-MESH-RGB;COUGAR MX430 Mesh RGB PC Case, Mid Tower, Black;80.19€
AT-PORTOS-20-0000000-0002;Logic PORTOS ARGB MINIDI USB 3.0 korpusas Baltas;80.49€
FD-C-POS1A-04;FRACTAL DESIGN Pop Silent White TG Clear Tint;80.99€
MSC10008;PC GAMING CASE MS FIGHT ER V310 BLACK;81.19€
GA-01B-L-OP;CHIEFTEC APEX LUMO TG ATX gaming case;81.19€
AT-PANORAMA-NF-0000-10-000000-;MODECOM kompiuterio korpusas Volcano Panorama Midi;81.29€
FD-C-FOC2A-04;Fractal Design | Focus 2 | Side window | RGB White TG Clear Tint | Midi Tower | Power supply included No | ATX;81.49€
KRX0094;KRUX Vortex dėklas (KRX0094) Juodas;81.69€
R-MATREXX55-BCAGA4-G-4;Deepcool Case | MATREXX 55 Mesh V4 C | Black | Mid Tower | Power supply included No | ATX PS2;81.69€
CA-1R7-00M1WN-00;Case|THERMALTAKE|CA-1R7-00M1WN-00|MidiTower|ATX|MicroATX|MiniITX|Colour Black|CA-1R7-00M1WN-00;82.29€
GA-01B-Q-OP;CHIEFTEC APEX Q E-ATX gaming case;82.29€
CS-12B-300;CHIEFTEC CS-12B mATX TFX 300W PSU SFF USB 3.0;82.59€
MB600-WGNN-S00;Cooler Master MasterBox 600 White Desktopas Balta;82.69€
FD-C-POA1A-02;FRACTAL DESIGN Pop Air Black TG Clear Tint;83.19€
CGR-5ZD1W-RGB;COUGAR DUOFACE RGB PC Case, Mid Tower, White;83.19€
CA-1R9-00M1WN-00;Case|THERMALTAKE|CA-1R9-00M1WN-00|MidiTower|Case product features Transparent panel|ATX|MicroATX|MiniITX|Colour Black|CA-1R9-00M1WN-00;83.79€
NPC-2046;NATEC Genesis PC Case Diaxid 605F black;84.59€
FD-C-POA1A-03;FRACTAL DESIGN Pop Air White TG Clear Tint;84.69€
90DC00G3-B39000;ASUS Prime AP201 MicroATX Case White Edition Tool-Free Side Panels and Quasi-Filter Mesh Panels;84.69€
90DC00H3-B19010;ASUS A21 PLUS TG ARGB White;84.69€
AEROPGSDRYFT-G-BK;AEROCOOL PGS DRYFT G-BK-V1 FRGB;84.89€
CCC-FC-170-600W;GEMBIRD Office computer case Fornax 170 ATX 2x USB 2.0 + 1x USB 3.0+ 1x USB Type-C+ cardreader black with 600W 80PLUS bronze PSU;85.19€
CA-1L4-00M1WN-02;Case|THERMALTAKE|CA-1L4-00M1WN-02|MidiTower|ATX|MicroATX|MiniITX|Colour Black|CA-1L4-00M1WN-02;85.39€
90DC00H0-B19010;ASUS A21 PLUS TG ARGB Black;85.49€
FD-C-POS1A-02;FRACTAL DESIGN Pop Silent Black TG Clear Tint;85.69€
EY2A005;ENDORFY Signum 300 Air ATX PC case;85.69€
CA-1R5-00M1WN-00;Case|THERMALTAKE|CA-1R5-00M1WN-00|MidiTower|ATX|MicroATX|MiniITX|Colour Black|CA-1R5-00M1WN-00;85.89€
AT-PANORAMA-NF-0000-20-000000-;MODECOM kompiuterio korpusas Volcano Panorama Midi biała;85.89€
OW4;IBOX OW4 PC CASE I-BOX WIZARD 4 GAMING;86.29€
BG073;BE QUIET PURE BASE 501;86.69€
KRXD001;KRUX HEKO (KRXD001);86.89€
SAVGC-RAPTORX1;SAVIO PC Case Raptor X1 ARGB Glass/Mesh Juoda;87.19€
KRX0007;Krux LEDA ATX bokštas, juodas;87.19€
CA-1Y7-00M1WN-00;PC case View 270 Tempered Glass, glass side, CT140 Fan - black;87.19€
CA-1G3-00M1WN-00;THERMALTAKE Versa N26 Midi Tower PC;87.29€
OCZH68;I-BOX CHIRON ZH68 GAMING;87.39€
90DC00H3-B09010;Case|ASUS|A21 PLUS|MidiTower|Case product features Transparent panel|Not included|MicroATX|MiniITX|Colour White|A21PLUSTGARGBWHITE;87.39€
LANCOOL 205M MESH SNOW;LIAN LI LANCOOL 205M MESH;87.89€
GA-01B-TG-OP;CHIEFTEC APEX A-RGB gaming chassis E-ATX Black;88.19€
PH-XT523P1_DBK01;Phanteks XT Pro Ultra „Midi Tower“ Juoda;88.19€
GS-01B-OP;CHIEFTEC Hunter gaming chassis ATX Black;88.29€
