Model;Name;Price
WD121PURP;WD Purple Pro 12TB SATA 6Gb/s HDD 3.5inch internal 7200Rpm 256MB Cache 24x7 Bulk;350.59€
ST16000NM000J;SEAGATE Exos X18 16TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 24x7 512e/4KN BLK;350.99€
ST16000NM001J;SEAGATE Exos X18 16TB HDD SATA 6Gb/s 7200RPM 256MB cache 3.5inch 24x7 SED 512e/4KN BLK;350.99€
0F38462;WESTERN DIGITAL Ultrastar DC HC550 3.5inch 26.1MM 16000GB 512MB 7200RPM SATA ULTRA 512E SE NP3;351.39€
ST16000NM002H;SEAGATE Exos X24 16TB HDD SATA 6Gb/s 7200rpm 512MB cache 3.5inch 24x7 512e/4KN;351.39€
ST16000VE004;SEAGATE Surveillance Video Optimized AI Skyhawk 16TB HDD SATA 6Gb/s 512MB cache 3.5inch CMR Helium;351.79€
WD121KRYZ;WD Gold 12TB HDD 7200rpm 6Gb/s serial ATA sATA 256MB cache 3.5inch intern RoHS compliant Enterprise Bulk;352.19€
0F38581;WESTERN DIGITAL Ultrastar DC HC550 3.5inch 14TB 512 7200RPM SATA ULTRA 512E SE NP3;354.49€
WD122PURP;WD Purple Pro 12TB SATA 6Gb/s HDD 3.5inch internal 7200Rpm 256MB Cache 24x7 Bulk;354.99€
WD8002FZWX;WD Desktop Black 8TB HDD 7200rpm 6Gb/s serial ATA sATA 128MB cache 3.5inch intern RoHS compliant Bulk;359.49€
ST16000NM001H;SEAGATE Exos X24 16TB HDD SATA 6Gb/s 7200rpm 512MB cache 3.5inch 24x7 SED 512e/4KN;359.49€
ST16000VE002;SEAGATE Surveillance AI Skyhawk 16TB HDD SATA 6Gb/s 256MB cache 8.9cm 3.5inch CMR Helium BLK;362.19€
MG09ACA18TE;TOSHIBA NEARLINE 18TB HDD SATA 6GBIT/S 3.5inch 7200RPM 512MB 512E;365.89€
WD142KRYZ;WD Gold 14TB SATA 6Gb/s 3.5inch 512MB cache 7200rpm internal RoHS compliant Enterprise HDD Bulk;367.89€
HAT3310-16T;SYNOLOGY HAT3310-16T NAS 16TB SATA 3.5inch HDD;370.79€
ST14000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 14TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount Systeme BLK;372.19€
ST14000NM000J;SEAGATE Exos X18 14TB HDD SATA 7200RPM 256MB cache 512e/4Kn BLK;375.89€
ST16000NT001;SEAGATE Ironwolf PRO Enterprise NAS HDD 16TB 7200rpm 6Gb/s SATA 256MB cache 8.9cm 3.5inch 24x7 for NAS RAID Rackmount systems BLK;377.89€
ST18000NM000J;SEAGATE EXOS X18 18TB SATA 7200rpm 256MB cache 512e/4kn Helium Fast Format BLK;386.29€
MG10ACA20TE;TOSHIBA MG Series Enterprise Capacity HDD 20TB 3.5inch SATA 6Gbit/s 512e MG10ACA20TE;389.39€
WDBSLA0080HNC-WRSN;WD Black 8TB SATA 3.5inch Desktop HDD;389.59€
ST12000VNA008;SEAGATE IronWolf 12TB 7200rpm SATA III 3.5inch Internal NAS HDD Retail SinglePack;393.49€
WD142KFGX;WD Red Pro 14TB 6Gb/s SATA 512MB Cache Internal 3.5inch HDD;396.89€
