Model,Name,Price
WUH721816ALE6L4,"HDD Server WD/HGST ULTRASTAR DC HC550 (3.5’’, 16TB, 512MB, 7200 RPM, SATA 6Gb/s, 512N SE NP3), SKU: 0F38462",380.49€
0F38357,HDD SAS 16TB 7200RPM 12GB/S/512MB DC HC550 0F38357 WD,394.19€
WD161KRYZ,WD Gold 16TB HDD 7200rpm 6Gb/s sATA 512MB cache 3.5inch intern RoHS compliant Enterprise Bulk,399.79€
0F38460,WESTERN DIGITAL Ultrastar DC HC550 3.5inch 26.1MM 16000GB 512MB 7200RPM SATA ULTRA 512E ISE NP3,413.00€
0F38353,WESTERN DIGITAL Ultrastar DC HC550 3.5inch 26.1MM 18000GB 512MB 7200RPM SAS ULTRA 512E SE P3,418.00€
0F38459,"HDD|WESTERN DIGITAL ULTRASTAR|Ultrastar DC HC550|WUH721818ALE6L4|18TB|SATA 3.0|512 MB|7200 rpm|3,5""|0F38459",428.00€
0F62785,WESTERN DIGITAL ULTRASTAR DC HC580 3.5inch 26.1 22TB 512 7200RPM SATA ULTRA 512E SE NP3,460.00€
0F48155,WESTERN DIGITAL Ultrastar DC HC570 3.5inch 26.1MM 22000GB 512MB 7200RPM SATA ULTRA 512E SE NP3,461.00€
0F62796,WESTERN DIGITAL ULTRASTAR DC HC580 3.5inch 26.1 24TB 512 7200RPM SATA ULTRA 512E SE NP3,470.00€
WD181KRYZ,WD Gold 18TB HDD 7200rpm 6Gb/s sATA 512MB cache 3.5inch intern RoHS compliant Enterprise Bulk,473.00€
0F59373,WESTERN DIGITAL Ultrastar DC HC590 3.5inch 26.1 24TB 512 7200RPM SAS ULTRA 512E SE P3,478.00€
0F38652,WESTERN DIGITAL Ultrastar DC HC560 3.5inch 26.1MM 20000GB 512MB 7200RPM SAS ULTRA 512E SE P3,483.00€
WUH722222ALE6L4,"HDD Server WD/HGST ULTRASTAR DC HC570 (3.5’’, 22TB, 512MB, 7200 RPM, SATA 6Gb/s, 512E SE NP3), SKU: 0F48155",500.00€
WUH722424ALE6L4,"HDD Server WD/HGST ULTRASTAR DC HC580 (3.5’’, 24TB, 512MB, 7200 RPM, SATA 6Gb/s, 512E SE NP3), SKU: 0F62796",526.00€
0F59375,WESTERN DIGITAL Ultrastar DC HC590 3.5inch 26.1 26TB 512 7200RPM SAS ULTRA 512E SE P3,572.00€
WUH722626ALE6L4,3.5in 26.1 26TB 512 7200RPM SATA ULTRA 512E SE NP3 DC HC590,582.00€
