Model;Name;Price
UA0275;LOGILINK UA0275 - USB 3.0 HDD Enclosure for 2.5 SATA HDD/SSD;19.00€
IT-GD-35612;"Drive Cabinet INTER-TECH Veloce (3.5"" HDD, SATA/SATA II, USB3.0) Black";19.19€
ADSA-SN;AXAGON | USB 3.0-1x SATA 6G HDD Dock Station, Black | ADSA-SN;19.19€
IEUHDD6;IBOX HD-06 DISK ENCLOSURE SATA USB 3.2 Gen.2;19.19€
EEM2-UG2;AXAGON External SuperSpeed+ USB-C metal box for M.2 NVMe SSD disks having sizes of up 42 to 80 mm;19.39€
EE35-XA3;"AXAGON | Compact aluminum USB 3.2 Gen 1 external box SATA intended for 3.5"" HDD";19.79€
EE35-GTR;"AXAGON Ribbed aluminum USB 3.2 Gen 1 - SATA 6G external box for 3.5"" HDD";19.99€
EEM2-UB2;AXAGON External USB-C 10Gbps metal box for M.2 NVMe SSD disks;20.39€
UA0106A;LOGILINK UA0106A LOGILINK - Case to HDD 2.5 SATA USB 3.0 SILVER;20.69€
UA0107A;LOGILINK UA0107A - Case to HDD 3.5 SATA USB 3.0 silver;20.79€
UA0256;External enclosure HDD 2.5 SATA USB3.0 black;20.89€
EEM2-GTR;Superfast external AXAGON EEM2-GTR THIN RIB box with USB 3.2 Gen 2 interface is designed for NVMe (PCI-Express) M.2 SSD disks. The double-sided USB-C connector on the box together with the supplied USB-C -> USB-C cable enables a reliable connection t;21.19€
UA0107;LOGILINK UA0107 - Case to HDD 3.5inch SATA USB 3.0;21.39€
AK-67;"""Savio"" M.2 SSD NVMe išorinio disko korpusas, USB-C 3.1, AK-67, pilkas";21.59€
UA00423;Very small USB3.2 Gen2x1 SSD enclosure USB-C NVM;22.19€
SAVAK-67;Enclosure M.2 SSD NVMe AK-67;22.39€
IED02;IBOX IED02 EXTERNAL DVD-ROM DRIVE USB 3.0;22.49€
ADM2-CM;AXAGON ADM2-CM USB-C 3.2 Gen2 - 1x NVMe/SATA SDD Adapter;22.59€
EE35-A6C;"AXAGON EE35-A6C USB-C 3.2 Gen 1 - SATA 6G, 3.5"" External screwless box BLACK";22.69€
EEM2-SG2;AXAGON External USB-C 3.2 Gen 2 metal box for M.2 NVMe & SATA SSD disks;23.19€
