Model;Name;Price
GEFORCE RTX 3050 VENTUS 2X E 6;MSI GeForce RTX 3050 VENTUS 2X E 6G OC | NVIDIA | 6 GB | NVIDIA GeForce RTX 3050 | GDDR6 | HDMI ports quantity 2 | PCI Express Gen 4 x16 (uses x8);204.29€
VCG30506DFXPB1;PNY GeForce RTX 3050 VERTO NVIDIA 6 GB GDDR6;204.49€
AF1650-4096D6H1;Graphics card GeForce GTX1650 4GB GDDR6 128Bit DVI HDMI ATX Dual Fan;206.19€
GEFORCE RTX 3050 LP 6G OC;MSI GeForce RTX 3050 LP 6GB OC GDDR6 DP 1.4 2xHDMI 2.1;206.49€
GV-N3050OC-6GL;GIGABYTE GeForce RTX3050 OC Low Profile 6GB;206.59€
GV-N3050WF2OC-6GD;Gigabyte GeForce RTX 3050 WINDFORCE OC 6G | NVIDIA | 6 GB | GeForce RTX 3050 | GDDR6 | HDMI ports quantity 2 | PCI-E 4.0;212.69€
N30502-06D6-1711VA60;Inno3D GeForce RTX 3050 Twin X2 NVIDIA 6 GB GDDR6;213.19€
V812-023R;MSI GEFORCE RTX 3050 LP 6G OC vaizdo plokštė NVIDIA 6 GB GDDR6;214.49€
AF1660S-6144D6H1-V4;AFOX Geforce GTX1660 Su per 6GB GDDR6;215.39€
V812-055R;Vaizdo plokštė. MSI GeForce RTX 3050 VENTUS 2X E 6G OC;215.99€
AF1660TI-6144D6H1-V4;AFOX Geforce GTX1660Ti 6GB GDDR6;216.79€
RTX3050-6GB;BIOSTAR GeForce RTX 3050 6GB vaizdo plokštė;216.79€
VCNRTXA400-PB;PNY NVIDIA RTX A400 4GB Low Profile;218.00€
1A1-S00401401G;SPARKLE Intel Arc A580 ORC OC Edition 8GB GDDR6;222.99€
RX6600CLD8G;Graphics Card|ASROCK|AMD Radeon RX 6600|8 GB|GDDR6|128 bit|PCIE 4.0 16x|GPU 1626 MHz|Dual Slot Fansink|1xHDMI|3xDisplayPort|RX6600CLD8G;225.19€
4X61Q73040;Lenovo NVIDIA RTX A400 4GB mini-DP*4 GDDR6 Graphics card | Lenovo;225.99€
RX6600 CLD 8G;ASROCK Radeon RX6600 Challenger D 8GB GDDR6 3xDP 1.4 DSC 1.2a 1xHDMI 2.1 VRR;228.99€
VN1666TF69;Graphics Card|BIOSTAR|NVIDIA GeForce GTX 1660 TI|6 GB|GDDR6|192 bit|PCIE 3.0 16x|GPU 1500 MHz|Dual Slot Fansink|1xDVI-D|1xHDMI|1xDisplayPort|VN1666TF69;232.59€
NE63050018P1-1070F;PALIT RTX3050 StormX 8GB GDDR6 128bit DVI HDMI DP;234.19€
A750 CL SE 8GO;Graphic card Arc A750 Challenger SE 8GB OC GDDR6 256bit 3DP/HDMI;234.29€
RTX 3050 VENTUS 2X XS OC;MSI GeForce RTX 3050 VENTUS 2X XS 8GB OC;240.69€
1A1-S00413500G;Sparkle Intel Arc A750 ROC OC Edition 8GB GDDR6;241.49€
DUAL-RTX3050-O8G-V2;Graphics Card|ASUS|NVIDIA GeForce RTX 3050|8 GB|GDDR6|128 bit|PCIE 4.0 16x|Dual Slot Fansink|1xDVI-D|1xHDMI|1xDisplayPort|DUAL-RTX3050-O8G-V2;242.69€
GEFORCE 3050 VENTUS 2X XS WHIT;Graphics Card|MSI|NVIDIA GeForce RTX 3050|8 GB|GDDR6|128 bit|1xDVI-D|1xHDMI|1xDisplayPort|3050VEN2XXSWHI8GOC;242.99€
RX6600 CLW 8G;ASROCK RX 6600 CLW 8GB;243.79€
N30502-08D6X-1711VA41;INNO3D GeForce RTX3050 Twin X2 OC V2 8GB GDDR6 1xDP 1xHDMI 1xDVI;244.59€
ZT-A30500R-10L;Zotac GAMING GeForce RTX 3050 Eco Solo NVIDIA 8 GB GDDR6;245.19€
ZT-A30500K-10M;Zotac GAMING GeForce RTX 3050 Eco NVIDIA 8 GB GDDR6;246.99€
GEFORCE RTX 3050 VENTUS 2X XS;MSI GeForce RTX 3050 VENTUS 2X XS WHITE 8G OC | NVIDIA | 8 GB | GeForce RTX 3050 | GDDR6 | HDMI ports quantity 1 | 128-bit;249.39€
90YV0GP3-M0NA00;ASUS Dual -RX6600-8G-V3 AMD Radeon RX 6600 8 GB GDDR6;250.89€
90YV0GH6-M0NA00;ASUS Dual NVIDIA GeForce RTX 3050 OC Edition Gaming Graphics Card PCIe 4.0 8GB GDDR6 memory HDMI 2.1 DisplayPort 1.4a;256.89€
B570 CL 10GO;ASROCK Arc B570 CL 10GB OC;274.29€
N30602-08D6-11902130;INNO3D GeForce RTX 3060 Twin X2 8GB GDDR6;278.39€
RX7600 CL 8GO;ASROCK AMD Radeon RX 7600 Challenger 8G OC 128bit PCIe 4.0 x8;279.19€
11324-01-20G;SAPPHIRE PULSE RX7600 GAMING 8GB GDDR6 1xHDMI 3xDP;280.59€
GV-R76GAMING OC-8GD 1.1;Graphics Card|GIGABYTE|AMD Radeon RX 7600|8 GB|GDDR6|128 bit|PCIE 4.0 16x|2xHDMI|2xDisplayPort|GV-R76GAMINGOC-8GD1.1;281.19€
1A1-S00430000G;Karta graf. SPARKLE Intel Arc B570 GUARDIAN Luna OC;284.39€
GV-R76GAMING OC-8GD;GIGABYTE Radeon RX7600 GAMING OC 8GB GDDR6 2xHDMI 2xDP;285.39€
DUAL-RX7600-O8G-EVO;Graphics Card|ASUS|AMD Radeon RX 7600|8 GB|GDDR6|128 bit|PCIE 4.0 8x|Two and Half Slot Fansink|1xHDMI|3xDisplayPort|DUAL-RX7600-O8G-EVO;288.39€
90YV0LD0-M0NA00;ASUS Dual Radeon RX 7600 EVO OC Edition 8GB GDDR6 PCIe 4.0 HDMI 2.1 DisplayPort 1.4a;298.19€
GV-N3060WF2OC-12GD 2.0;GIGABYTE RTX 3060 WINDFORCE OC 12GB GDDR6 2xHDMI 2xDP;305.79€
90YV0GB2-M0NA10;ASUS DUAL RTX3060 OC 12GB GDDR6 PCIe 4.0 HDMI 2.1 3xDP 1.4a V2;306.79€
AF2060S-8192D6H4-V2;AFOX GEFORCE RTX2060 SUPER 8GB GDDR6 3XDP HDMI DualFan AF2060S-8192D6H4-V2;307.00€
1A1-S00427300G;Karta graf. SPARKLE Intel Arc B580 GUARDIAN 12G;308.19€
GV-N3060GAMING OC-8GD 2.0;GIGABYTE RTX 3060 GAMING OC 8GB GDDR6 2xHDMI 2xDP;308.39€
N30602-08D6X-11902130;INNO3D GeForce RTX 3060 Twin X2 OC 8GB GDDR6;308.49€
