Model;Name;Price
B760M STEEL LEGEND WIFI;ASRock | B760M Steel Legend WiFi | Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces SATA3, 3 Hyper M.2 | Number of SATA connectors 4 | Chipset B760 | Micro ATX;170.69€
Z790 S DDR4;Gigabyte Z790 S DDR4 | Processor family Intel | Processor socket  LGA1700 | DDR4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;170.69€
B650I AX;Gigabyte | B650I AX 1.0 | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 2;170.79€
B860 PRO-A WIFI;ASRock B860 PRO-A WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;171.29€
A620I AX;Gigabyte | A620I AX 1.0 | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 2;171.39€
90MB1FV0-M0EAY0;ASUS TUF GAMING B650M-E WIFI AM5 4xDDR5 mATX MB 4xSATA 2xM.2;171.69€
Z790M PG LIGHTNING/D4;ASRock | Z790M PG LIGHTNING/D4 | Processor family Intel | Processor socket LGA1700 | DDR4 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;172.00€
B840 GAMING PLUS WIFI;MSI B840 GAMING PLUS WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;173.59€
7D98-007R;MSI B760 GAMING PLUS WIFI pagrindinė plokštė Intel B760 LGA 1700 ATX;173.79€
B860M DS3H WIFI6E 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|Memory slots 4|4xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|2xM.2|1xHDMI|2xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|3xUSB 2.0|1xUSB-C|1xPS/2|1xRJ45|B860MDS3HWIFI6E1.0;173.89€
B650M PG RIPTIDE;ASROCK B650M PG RIPTIDE mATX MB AM5 4xDIMM DDR5;175.19€
B860 DS3H;GIGABYTE B860 DS3H LGA1851 MB 4xDDR5 4xSATA 3xM.2;175.89€
B650 GAMING X AX V2;Gigabyte B650 GAMING X AX V2 | Processor family AMD | Processor socket AM5 | DDR5 | Number of SATA connectors 4;176.69€
B860M DS3H WIFI6E;Motherboard B860M DS3H WIFI6E;177.59€
90MB19V0-M0EAY0;Asus | ROG STRIX B550-F GAMING WIFI II | Processor family AMD | Processor socket AM4 | DDR4 | Memory slots 4 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 6 | Chipset  B550 | ATX;178.19€
90MB1ER0-M1EAY0;ASUS TUF GAMING B760-PLUS WIFI LGA 1700 4DDR5 ATX 4xSATA MB 1xHDMI 2.1 1xDP 1.4 3xM.2;178.19€
B850 PRO-A;ASROCK B850 Pro-A AM5 DDR5 ATX MB;179.19€
B850M PRO RS WIFI;ASRock B850M PRO RS WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;179.49€
B860I WIFI;ASROCK B860I WiFi LGA1851 DDR5 mini ITX MB;179.89€
B860 PRO RS WIFI;ASRock B860 PRO RS WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;181.79€
90MB1BG0-M0EAY0;Asus | TUF GAMING B650M-PLUS | Processor family AMD | Processor socket  AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset AMD B650 | micro-ATX;181.89€
TUFGAMINGB760M-PLUS;Mainboard|ASUS|Intel B760 Express|LGA1700|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|2xM.2|1xHDMI|1xDisplayPort|2xUSB 2.0|5xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|TUFGAMINGB760M-PLUS;183.19€
90MB1EE0-M1EAY0;Asus Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;183.79€
B760M AORUS ELITE AX;Gigabyte | B760M AORUS ELITE AX 1.0 M/B | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel B760 Express | Micro ATX;186.69€
B860 DS3H WIFI6E 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|ATX|Memory DDR5|5xPCI-Express 16x|2xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|1xUSB 2.0|1xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|B860DS3HWIFI6E1.0;186.69€
B850 GAMING WF6;GIGABYTE B850 GAMING WF6 AM5 MB 4xDDR5 4xSATA 3xM.2;186.69€
Z790 D AX;Gigabyte Z790 D AX | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;186.99€
90MB1BZ0-M0EAY0;Asus | TUF GAMING B650-PLUS WIFI | Processor family AMD | Processor socket  AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset  AMD B650 | ATX;187.39€
Z890AXE PRO;Płyta główna BIOSTAR Z890AX-E PRO;188.19€
TUF GAMING B760M-PLUS II;TUF GAMING B760M-PLUS II s1700 4DDR5 HDMI mAT;189.59€
B860 DS3H WIFI6E;GIGABYTE B860 DS3H WIFI6E LGA1851 MB 4xDDR5 4xSATA 3xM.2;189.99€
B650M A ELITE AX ICE;Gigabyte | B650M A ELITE AX ICE | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;190.59€
90MB1BF0-M0EAY0;Asus | TUF GAMING B650M-PLUS WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset AMD B650 | micro-ATX;190.89€
Z790 EAGLE 1.0;Mainboard|GIGABYTE|Intel Z790|LGA1700|ATX|Memory DDR5|Memory slots 4|3xPCI-Express 3.0 1x|1xPCI-Express 4.0 4x	|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|6xUSB 2.0|6xUSB 3.2|1xUSB-C|1xPS/2|1xOptical S/PDIF|1xRJ45|3xAudio port|Z790EAGLE1.0;191.79€
90MB1ES0-M1EAY0;ASUS TUF GAMING B760M-PLUS | Asus | Processor family Intel B760 | Processor socket 1 x LGA1700 Socket | 4 DIMM slots - DDR5, non-ECC, on-die ECC, unbuffered | Supported hard disk drive interfaces SATA-600 (RAID), 2 x M.2 | Number of SATA connectors 4;191.89€
B850 PRO-A WIFI;ASROCK B850 Pro-A WiFi AM5 DDR5 ATX MB;191.99€
B860M LIVEMIXER WIFI;ASROCK B860M LiveMixer WiFi LGA1851 DDR5 mATX MB;192.89€
MAG B760 TOMAHAWK WIFI;MSI | MAG B760 TOMAHAWK WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;195.19€
PRO B860M-A WIFI;MSI PRO B860M-A WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;196.29€
MAGB760TOMAHAWKWIFI;Mainboard|MSI|Intel B760 Express|LGA1700|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 1x|2xPCI-Express 16x|3xM.2|1xHDMI|1xDisplayPort|4xUSB 2.0|4xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|MAGB760TOMAHAWKWIFI;196.89€
PRIME B840M-A WIFI;Mainboard|ASUS|AMD B840|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 16x|1xPCI-Express 4.0 16x|3xM.2|1xHDMI|2xDisplayPort|4xUSB 2.0|2xUSB 3.2|1xUSB-C|1xRJ45|3xAudio port|PRIMEB840M-AWIFI;197.89€
PRIME B860M-A WIFI;Mainboard|ASUS|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|2xM.2|1xHDMI|1xDisplayPort|7xUSB 2.0|1xUSB-C|1xUSB-C w/Thunderbolt|1xOptical S/PDIF|1xRJ45|3xAudio port|PRIMEB860M-AWIFI;197.99€
B650 A ELITE AX V2 1.1;Mainboard|GIGABYTE|AMD B650|SAM5|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 16x|2xPCI-Express 2.0 16x|3xM.2|1xHDMI|1xDisplayPort|4xUSB 2.0|7xUSB 3.2|1xUSB-C|1xRJ45|3xAudio port|B650AELITEAXV21.1;198.19€
90MB1J20-M0EAY0;ASUS PRIME B840M-A WIFI AM5 DDR5 micro ATX MB 1xHDMI 2xDP 3xM.2 4xSATA;198.39€
90MB1JY0-M0EAY0;ASUS PRIME B860M-A WIFI LGA1851 DDR5 micro ATX MB 1xHDMI 2xDP 2xM.2 4xSATA;198.39€
Z790 EAGLE AX;Gigabyte Z790 EAGLE AX | Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;199.29€
Z790 A ELITE DDR4;Gigabyte | Z790 A ELITE DDR4 1.0 M/B | Processor family Intel | Processor socket LGA1700 | DDR DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset Intel Z790 Express | ATX;199.39€
PRO B860-P;MSI PRO B860-P | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;199.69€
B760M PROJECT ZERO;MSI B760M PROJECT ZERO | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;199.79€
90MB1HD0-M0EAY0;ASUS TUF GAMING B760M-PLUS II | Asus | Processor family Intel B760 | Processor socket 1 x LGA1700 Socket | 4 DIMM slots - DDR5, non-ECC, on-die ECC, unbuffered | Supported hard disk drive interfaces SATA-600 (RAID), 3 x M.2 | Number of SATA connectors 4;199.89€
B760I LIGHTNING WIFI;ASRock B760I LIGHTNING WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 3;199.99€
MAG B650 TOMAHAWK WIFI;MSI | MAG B650 TOMAHAWK WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 6 | Chipset AMD B650 | ATX;201.39€
PRO B850-P WIFI;MSI PRO B850-P WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;201.39€
PRIME B860M-A-CSM;Motherboards PRIME B860M-A-CSM;201.59€
B850 GAMING PLUS WIFI;MSI B850 GAMING PLUS WIFI | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;202.69€
B860M GAMING PLUS WIFI;MSI B860M GAMING PLUS WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;202.69€
90MB1K00-M0EAYC;ASUS PRIME B860M-A-CSM Intel B860 LGA 1851 (Socket V1) „micro ATX“;202.89€
90MB1J10-M0EAYC;ASUS PRIME B840M-A-CSM AM5 DDR5 micro ATX MB 1xHDMI 2xDP 3xM.2 4xSATA;203.29€
PRIME B860-PLUS WIFI;Mainboard|ASUS|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|Memory slots 4|4xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|2xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|4xUSB 2.0|3xUSB 3.2|1xUSB-C|PRIMEB860-PLUSWIFI;203.29€
B760 AORUS ELITE AX;Gigabyte B760 AORUS ELITE AX 1.0 M/B Processor family Intel, Processor socket  LGA1700, DDR5 DIMM, Memory slots 4, Supported hard disk drive interfaces  SATA, M.2, Number of SATA connectors 4, Chipset Intel B760 Express, ATX;204.39€
B860M GAMING X WIFI6E 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|Memory slots 4|2xPCI-Express 16x|2xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|5xUSB 2.0|3xUSB 3.2|1xUSB-C|1xRJ45|B860MGAMINGXWIFI6E1.0;204.39€
B850 PRO RS WIFI;ASROCK B850 Pro RS WiFi AM5 DDR5 ATX MB;204.89€
Z790 EAGLE;GIGABYTE Z790 EAGLE LGA1700 MB;205.69€
B860 EAGLE WIFI6E 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|ATX|Memory DDR5|Memory slots 4|3xPCI-Express 16x|3xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|4xUSB 2.0|1xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|B860EAGLEWIFI6E1.0;205.79€
90MB1CK0-M1EAY0;Asus | PRIME Z790-P | Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;205.99€
90MB1AZ0-M1EAY0;Asus | TUF GAMING B660M-PLUS WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 | Number of SATA connectors 4;206.49€
B650 AORUS ELITE AX V2;GIGABYTE B650 AORUS ELITE AX V2 pagrindinė plokštė AMD B650 AM5 lizdas ATX;206.79€
Z790EAGLEAX;Mainboard|GIGABYTE|Intel Z790|LGA1700|ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 1x|1xPCI-Express 3.0 16x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|2xUSB 2.0|5xUSB 3.2|1xUSB-C|1xPS/2|1xRJ45|3xAudio port|Z790EAGLEAX;206.99€
B850 EAGLE WIFI6E;Gigabyte B850 EAGLE WIFI6E | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;207.39€
B850M GAMING X WF6E;Motherboard B850M GAMING X WIFI6E;207.39€
B650 A ELITE AX V2 1.0;Gigabyte | B650 A ELITE AX V2 1.0 | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;207.69€
B760I AORUS PRO;Gigabyte | B760I AORUS PRO 1.0 | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 2 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 2 | Chipset Intel B760 Express | Mini-ITX;207.79€
Z790 PRO RS;ASRock | Z790 PRO RS | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 8;208.39€
7D96-003R;MSI MAG B760 TOMAHAWK WIFI pagrindinė plokštė LGA 1700 ATX;208.79€
PRO B860-P WIFI;MSI PRO B860-P WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;208.99€
B860M STEEL LEGEND WIFI;ASROCK B860M Steel Legend WiFi LGA1851 DDR5 mATX MB;209.19€
PRIME B860-PLUS-CSM;Motherboard PRIME B860-PLUS-CSM;209.19€
B860M GAMING XWIFI6E;Motherboard B860M GAMING X WIFI6E;209.19€
B860 EAGLE WIFI6E;GIGABYTE B860 EAGLE WIFI6E LGA1851 MB 4xDDR5 4xSATA 3xM.2;209.79€
90MB1FY0-M1EAY0;Asus | PROART B760-CREATOR WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;210.19€
90MB1KA0-M0EAYC;ASUS PRIME B860-PLUS-CSM Intel B860 LGA 1851 (Socket V1) ATX;210.59€
PRIME B650-PLUS WIFI;Mainboard|ASUS|AMD B650|SAM5|ATX|Memory DDR5|2xPCI-Express 4.0 1x|2xPCI-Express 4.0 16x|2xM.2|1xHDMI|1xDisplayPort|2xUSB 2.0|2xUSB 3.0|3xUSB 3.2|2xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|PRIMEB650-PLUSWIFI;210.79€
Z790M-ITX WIFI;ASROCK Z790M ITX WIFI Socket 1700 mITX DDR5 1xHDI 1xDP;211.19€
B860M GAMING X WIFI6E;GIGABYTE B860M GAMING X WIFI6E LGA1851 4xDDR5 4xSATA 3xM.2;216.49€
Z790 UD AX;Gigabyte | Z790 UD AX 1.0 M/B | Processor family Intel | Processor socket  LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 6 | Chipset Intel Z790 Express | ATX;216.69€
B860 LIVEMIXER WIFI;ASROCK B860 LiveMixer WiFi LGA1851 DDR5 ATX MB;216.69€
Z890 PRO-A;ASROCK Z890 PRO-A;218.69€
B860 LIVEMIXER WIFI;Asrock B860 LiveMixer WiFi Intel B860 LGA 1851 (Socket V1) ATX;219.39€
7D75-001R;MSI MAG B650 Tomahawk WIFI AMD B650 AM5 lizdas ATX;219.59€
Z790 LIVEMIXER;ASRock Z790 LIVEMIXER | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;220.19€
B860M LIGHTNING WIFI;ASROCK B860M Lightning WiFi LGA1851 DDR5 mATX MB;220.69€
B860 GAMING PLUS WIFI;MSI B860 GAMING PLUS WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;221.69€
90MB1BP0-M0EAY0;Asus | ROG STRIX B650-A GAMING WIFI | Processor family AMD | Processor socket AM5 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces  SATA, M.2 | Number of SATA connectors 4 | Chipset  AMD B650 | ATX;223.99€
PRO Z890-P WIFI;MSI PRO Z890-P WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 UDIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;224.19€
90MB1K50-M0EAY0;ASUS PRIME B860-PLUS WIFI LGA1851 DDR5 ATX MB 1xHDMI 1xDP 2xM.2 4xSATA;224.59€
90MB1CT0-M1EAY0;ASUS ROG STRIX B760-F GAMING WIFI | Asus | Processor family Intel B760 | Processor socket 1 x LGA1700 Socket | 4 DIMM slots - DDR5, non-ECC, on-die ECC, unbuffered | Supported hard disk drive interfaces SATA-600 (RAID), 3 x M.2 | Number of SATA connectors 4;224.89€
B850 GAMING X WIFI6E;Gigabyte B850 GAMING X WIFI6E | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;224.89€
B860M A ELITE WIFI6E 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|Memory slots 4|2xPCI-Express 16x|3xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|4xUSB 2.0|6xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|B860MAELITEWIFI6E1.0;224.89€
Z890M GAMING X;GIGABYTE Z890M GAMING X;226.39€
ROG STRIX B650-A GAMING WIFI;ROG STRIX B650-A GAMING WIFI AM5 4DDR5 ATX;227.19€
Z890 PRO RS;ASROCK Z890 PRO RS;228.29€
90MB1CJ0-M1EAY0;Asus | PRIME Z790-P WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;228.79€
90MB1E70-M1EAY0;Asus | PRIME Z790M-PLUS | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;229.19€
Z790 PG RIPTIDE;ASRock | Z790 PG Riptide | Processor family Intel | Processor socket LGA1700 | DDR5 DIMM | Memory slots 4 | Supported hard disk drive interfaces SATA3, M.2 | Number of SATA connectors 8 | Chipset Z790 | ATX;229.79€
B860 STEEL LEGEND WIFI;ASROCK B860 Steel Legend WiFi LGA1851 DDR5 ATX MB;230.89€
B860 GAMING X WIFI6E 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 16x|2xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|1xMicrophone|5xUSB 2.0|3xUSB 3.2|1xUSB-C|1xRJ45|B860GAMINGXWIFI6E1.0;231.19€
B860M A ELT WF6E ICE 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|1xPCI-Express 16x|3xM.2|1xHDMI|1xDisplayPort|4xUSB 2.0|6xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|2xAudio port|B860MAELTWF6EICE1.0;231.19€
TUF GAMING B860M-PLUS;Mainboard|ASUS|Intel B860 Express|LGA1851|Micro-ATX|Memory slots 4|1xPCI-Express 4.0 4x	|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|1xUSB 2.0|4xUSB 3.0|2xUSB 3.2|2xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|TUFGAMINGB860M-PLUS;231.19€
PRIME B850-PLUS WIFI;Mainboard|ASUS|AMD B850|SAM5|ATX|Memory DDR5|Memory slots 4|2xPCI-Express 3.0 16x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|3xUSB 2.0|5xUSB 3.2 type B|2xUSB-C|3xAudio port|PRIMEB850-PLUSWIFI;231.19€
PRO Z890-S WIFI;MSI PRO Z890-S WIFI | Processor family Intel | Processor socket LGA1851 | DDR5 UDIMM | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;231.29€
B860 STEEL LEGEND WIFI;Asrock B860 Steel Legend WiFi Intel B860 LGA 1851 (Socket V1) ATX;233.39€
PRIME B840-PLUS WIFI;Motherboard PRIME B840-PLUS WIFI;233.99€
B860 GAMING X WIFI6E;GIGABYTE B860 GAMING X WIFI6E LGA1851 MB 4xDDR5 4xSATA 3xM.2;234.19€
B860M A ELT WF6E ICE;GIGABYTE B860M A ELT WF6E ICE LGA1851 MB 4xDDR5 4xSATA 3xM.2;234.19€
Z790 GAMING PLUS WIFI;MSI | Z790 GAMING PLUS WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 | Number of SATA connectors 6;235.19€
B860M A ELITE WIFI6E;GIGABYTE B860M A ELITE WIFI6E LGA1851 MB 4xDDR5 4xSATA 3xM.2;236.79€
TUF GAMING B850M-PLUS;Mainboard|ASUS|AMD B850|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|4xUSB 2.0|4xUSB 3.0|3xUSB 3.2|1xUSB-C|1xRJ45|5xAudio port|TUFGAMINGB850M-PLUS;237.59€
90MB1CJ0-M0EAY0;Asus PRIME Z790-P WIFI Processor family Intel Processor socket  LGA1700 DDR5 DIMM Memory slots 4 Supported hard disk drive interfaces  SATA, M.2 Number of SATA connectors 4 Chipset  Intel Z790 ATX;239.29€
Z890 PRO RS WIFI WHITE;ASROCK Z890 PRO RS WIFI WHITE;239.39€
90MB1IZ0-M0EAY0;ASUS PRIME B840-PLUS WIFI AM5 DDR5 ATX MB 1xHDMI 1xDP 3xM.2 4xSATA;240.59€
B650E A ELITE X ICE;Gigabyte B650E A ELITE X ICE | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;241.19€
B650E AORUS ELITE X AX ICE;GIGABYTE B650E AORUS ELITE X AX ICE AMD B650 AM5 lizdas ATX;242.29€
B860I LIGHTNING WIFI;ASROCK B860I Lightning WiFi LGA1851 DDR5 mini ITX MB;242.29€
Z890 EAGLE;GIGABYTE Z890 EAGLE;242.69€
X870 GAMING WF6;GIGABYTE X870 GAMING WF6 AM5 4xDDR5 6xSATA 3xM.2;242.99€
B850 A ELITE WF7 ICE;Gigabyte B850 A ELITE WF7 ICE | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces SATA, M.2 | Number of SATA connectors 4;242.99€
90MB1G50-M0EAY0;Asus (specialus Asus pajungimo standartas iš galo BTF) TUF GAMING B760M-BTF WIFI | Processor family Intel | Processor socket LGA1700 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;243.79€
Z890 UD WIFI6E;GIGABYTE Z890 UD WIFI6E;244.69€
B650M PROJECT ZERO;MSI | B650M PROJECT ZERO | Processor family AMD | Processor socket AM5 | DDR5 | Supported hard disk drive interfaces M.2, SATA | Number of SATA connectors 4;244.79€
TUF GAMING B860M-PLUS WIFI;Mainboard|ASUS|Intel B860 Express|LGA1851|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 4x	|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|1xUSB 2.0|4xUSB 3.0|2xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|GAMINGB860M-PLUSWIFI;245.19€
Z790 AORUS ELITE AX;Gigabyte Z790 AORUS ELITE AX Processor family Intel Processor socket  LGA1700 DDR5 DIMM Memory slots 4 Supported hard disk drive interfaces  SATA, M.2 Number of SATA connectors 6 Chipset Intel Z790 Express ATX;245.39€
B860 LIGHTNING WIFI;ASROCK B860 Lightning WiFi LGA1851 DDR5 ATX MB;245.89€
Z890 LIVEMIXER WIFI;ASROCK Z890 LIVEMIXER WIFI;246.19€
TUF GAMING B850M-PLUS WIFI;Mainboard|ASUS|AMD B850|SAM5|Micro-ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|11xUSB 2.0|2xUSB-C|1xRJ45|5xAudio port|GAMINGB850M-PLUSWIFI;251.59€
B860 A ELITE WF7 ICE 1.0;Mainboard|GIGABYTE|Intel B860 Express|LGA1851|ATX|Memory DDR5|Memory slots 4|3xPCI-Express 16x|2xM.2|1xHDMI|1xDisplayPort|1xAudio-In|1xAudio-Out|4xUSB 2.0|6xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|B860AELITEWF7ICE1.0;251.59€
TUF GAMING B860-PLUS WIFI;Mainboard|ASUS|Intel B860 Express|LGA1851|ATX|Memory DDR5|Memory slots 4|1xPCI-Express 4.0 1x|1xPCI-Express 4.0 16x|1xPCI-Express 5.0 16x|3xM.2|1xHDMI|1xDisplayPort|2xUSB 2.0|3xUSB 3.0|2xUSB 3.2|1xUSB-C|1xOptical S/PDIF|1xRJ45|5xAudio port|TUFGAMINGB860-PLUSWIFI;251.59€
X870 GAMING WIFI6;GIGABYTE X870 GAMING WIFI6 AMD X870 AM5 lizdas ATX;252.19€
90MB1JL0-M0EAY0;ASUS TUF GAMING B860-PLUS WIFI LGA1851 DDR5 ATX MB DDR5 1xHDMI 1xDP 3xM.2 4xSATA;252.19€
