Model;Name;Price
KF432S20IB/16;KINGSTON 16GB 3200MHz DDR4 CL20 SODIMM FURY Impact;31.89€
KCP432SD8/16;KINGSTON 16GB DDR4 3200MHz SODIMM;32.49€
KCP432SS8/16;KINGSTON 16GB DDR4 3200MHz Single Rank SODIMM;32.49€
KVR32S22D8/16;KINGSTON 16GB 3200MHz DDR4 Non-ECC CL22 SODIMM 2Rx8;32.59€
PSD416G240081S;PATRIOT Signature Series 16GB DDR4 1x16GB 2400MHz SODIMM Single;32.69€
PSD416G32002S;PATRIOT Signature Series 16GB DDR4 1x16GB 3200MHz SODIMM Single;33.19€
GR3200S464L22S/16G;GOODRAM 16GB DDR4 3200MHz SODIMM CL22 2048x8;33.19€
GR3200S464L22/16G;GOODRAM 16GB DDR4 3200MHz SODIMM CL22;34.69€
GR2666S464L19S/16G;Goodram GR2666S464L19S/16G atminties modulis 16 GB 1 x 16 GB DDR4 2666 MHz;34.69€
KF432S20IBK2/16;KINGSTON 16GB 3200MHz DDR4 CL20 SODIMM Kit of 2 FURY Impact;35.69€
MN16GSD43200-TB;Notebook memory 16GB DDR4 SODIMM 3200 MN16GSD43200-TB;35.89€
PVS416G320C8S;PATRIOT Viper Steel DDR4 16GB 3200MHz SODIMM;35.99€
F4-2400C16S-16GRS;G.SKILL Ripjaws DDR4 16GB 2400MHz CL16 SO-DIMM 1.2V;36.99€
F3-1600C11D-16GRSL;G.Skill 16GB DDR3-1600 atminties modulis 2 x 8 GB 1600 MHz;39.69€
LD5S16G56C46ST-BGS;Lexar | 16 GB | DDR5 | 5600 MHz | PC/server | Registered No | ECC Yes;39.79€
CMSX16GX4M1A2400C16;Corsair Memory 16GB (1x16GB) DDR4 SODIMM 2400MHz 16-16-16-39 latency and 1.2V;40.19€
KVR16LS11/8;KINGSTON 8GB 1600MHz DDR3L Non-ECC CL11 SODIMM 1.35V;40.79€
SP016GBSVU480F02;SILICON POWER DDR5 16GB 4800MHz SODIMM;41.19€
KCP3L16SD8/8;KINGSTON KCP3L16SD8/8 DDR3L SODIMM 8GB Kingston 1600MHz 1.35V branded;41.89€
KVR16S11/8;Kingston | 8 GB | DDR3 | 1600 MHz | Notebook | Registered No | ECC No;41.99€
MN16GSD55600-BLK;Kompiuterio atmintis PNY Performance RAM modulis 16GB DDR5 SODIMM 5600MHZ (MN16GSD55600-BLK);42.59€
PSD516G560081S;PATRIOT Signature Line DDR5 16GB 1x16GB 5600MHz SODIMM;42.79€
F3-1866C11D-16GRSL;G.SKILL SODIMM 16GB (2x 8) 1866 Ripjaws;42.99€
GR4800S564L40S/16G;GOODRAM 16GB 4800MHz PC5-38400S CL40 DDR5 SODIMM;43.39€
KVR56S46BS8-16;KINGSTON 16GB 5600MT/s DDR5 Non-ECC CL46 SODIMM 1Rx8;43.89€
CMSX16GX4M2A2400C16;DDR4 SODIMM 16GB/2400 (2*8GB) CL16-16-16-39 Black;43.99€
CMSO16GX4M1A2133C15;CORSAIR DDR4 2133MHZ 16GB 1x260 SODIMM 1.20V NON-ECC 15-15-15-36;45.19€
KF556S40IB-16;KINGSTON 16GB 5600MT/s DDR5 CL40 SODIMM FURY Impact PnP;45.39€
GR5600S564L46S/16G;GOODRAM 16GB 5600MHz CL46 SR SODIMM;46.49€
7D5956CC8CH00200PT;Patriot SO-DIMM DDR5 16GB 5600MHz Bulk Hynix Chip;47.79€
F4-3200C18D-16GRS;G.Skill | 16 GB | DDR4 | 3200 MHz | Notebook | Registered No | ECC No;48.49€
KF548S38IB-16;Kingston KF548S38IB-16 16GB 4800MHz DDR5 CL38 SODIMM FURY Impact | Kingston;49.99€
M425R2GA3PB0-CWM;Samsung SO-DIMM 16GB DDR5 1Rx8 5600MHz PC5-44800 M425R2GA3PB0-CWM;51.69€
CT32G4SFD832A;NB MEMORY 32GB PC25600 DDR4 SO/CT32G4SFD832A CRUCIAL;52.69€
LD4AS032G-B3200GSST;NB MEMORY 32GB PC25600 DDR4/SO LD4AS032G-B3200GSST LEXAR;52.79€
F5-4800S4039A16GX1-RS;G.SKILL DDR5 16GB 4800MHz CL40 SO-DIMM 1.1V;52.99€
KCP556SS8-16;KINGSTON 16GB DDR5 5600MT/s SODIMM;52.99€
F5-4800S3434A16GX1-RS;G.SKILL DDR5 16GB 4800MHz CL34 SO-DIMM 1.1V;54.29€
F5-5600S4645A16GX1-RS;G.Skill 16 GB | DDR5 | 5600 MHz | PC/server | Registered No | ECC No;55.19€
CT24G56C46S5;Notebook memory DDR5 SODIMM 24GB/5600 CL46 (16Gbit);55.69€
KCP548SS6K2-16;Kingston | 16 Kit (8GBx2) GB | SODIMM | 4800 MHz | Notebook | Registered No | ECC No;56.19€
M425R2GA3BB0-CWM;Samsung SO-DIMM 16GB DDR5 1Rx8 5600MHz PC5-44800 M425R2GA3BB0-CWM;59.39€
MN32GSD43200-BLK;Notebook memory 32GB DDR4 3200MHz 25600 MN32GSD43200-BLK BULK;59.39€
KF432S20IB/32;KINGSTON 32GB 3200MHz DDR4 CL20 SODIMM FURY Impact;59.89€
KVR32S22D8/32;KINGSTON 32GB 3200MHz DDR4 Non-ECC CL22 SODIMM 2Rx8;60.19€
M425R2GA3BB0-CQK;Samsung SODIMM 16GB DDR5 4800MHzM425R2GA3BB0-CQK;60.89€
PSD432G32002S;PATRIOT Signature Series 32GB DDR4 1x32GB 3200MHz SODIMM Single;62.19€
KCP432SD8/32;KINGSTON 32GB DDR4 3200MHz SODIMM;62.89€
GR3200S464L22/32G;Goodram GR3200S464L22/32G atminties modulis 32 GB 1 x 32 GB DDR4 3200 MHz;63.49€
KF432S20IBK2/32;KINGSTON 32GB 3200MHz DDR4 CL20 SODIMM Kit of 2 FURY Impact;63.69€
KF560S38IB-16;Kingston KF560S38IB-16 16GB 6000MT/s DDR5 CL38 SODIMM FURY Impact PnP | Kingston;63.69€
F4-3200C22D-32GRS;G.SKILL Ripjaws DDR4 32GB 2x16GB 3200MHz CL22 SO-DIMM 1.2V;66.89€
F4-2400C16D-32GRS;G.SKILL Ripjaws SODIMM DDR4 32GB 2400MHz CL16 F4-2400C16D-32GRS;67.19€
KCP556SS6K2-16;KINGSTON 16GB DDR5 5600MT/s SODIMM Kit of 2;68.19€
7D4A32AB9CH00800PT;RAM PATRIOT SO-DIMM DDR4 32GB 3200MHZ BULK HYNIX CHIP (7D4A32AB9CH00800PT);70.19€
AX4U360016G18I-DTBKD35G;Memory XPG SPECTRIX D35G DDR4 3600 DIMM 32GB 2x16 RGB;70.39€
CMSX32GX4M2A3200C22;CORSAIR Vengeance DDR4 32GB 2x16GB 3200MHz CL22 1.2V SODIMM;70.79€
CMSX32GX4M2A2400C16;Memory DDR4 Vengeance 32GB /2400 (216GB) C16 SODIMM;72.49€
KF564S38IB-16;Kingston KF564S38IB-16 16GB 6400MT/s DDR5 CL38 SODIMM FURY Impact PnP | Kingston;74.79€
CT32G48C40S5;NB MEMORY 32GB DDR5-4800 SO/CT32G48C40S5 CRUCIAL;77.99€
KVR56S46BD8-32;KINGSTON 32GB 5600MT/s DDR5 Non-ECC CL46 SODIMM 2Rx8;82.49€
GR5600S564L46/32G;Notebook memory DDR5 SODIMM 32GB/5600 CL46;82.69€
PSD532G56002S;PATRIOT SIGNATURE SERIES 32GB 1x32GB DDR5 5600MT/s SODIMM;82.89€
CT32G56C46S5;Crucial Notebook memory DDR5 SODIMM 32GB 5600MHz CL46;83.29€
LD5S32G56C46ST-BGS;Lexar 32 GB | DDR5 | 5600 MHz | Notebook | ECC Yes;85.39€
MN32GSD54800-BLK;Notebook memory 32GB DDR5 SODIMM 4800;87.29€
MN32GSD55600-BLK;Notebook memory 32GB DDR5 SODIMM 5600;88.29€
KF556S40IBK2-32;KINGSTON 32GB 5600MT/s DDR5 CL40 SODIMM Kit of 2 FURY Impact PnP;89.69€
KCP556SD8-32;KINGSTON 32GB DDR5 5600MT/s SODIMM;90.39€
D4NESO-2666-4G;SYNOLOGY D4NESO-2666-4G 4GB RAM Non-ECC SODIMM;91.59€
KF548S38IB-32;Kingston KF548S38IB-32 32GB 4800MHz DDR5 CL38 SODIMM FURY Impact | Kingston;91.89€
F4-3200C18D-32GRS;G.Skill | 32 GB | DDR4 | 3200 MHz | Notebook | Registered No | ECC No;94.00€
F5-4800S4039A32GX1-RS;G.SKILL DDR5 32GB 4800MHz CL40 SO-DIMM 1.1V;94.19€
GR4800S564L40/32G;Goodram GR4800S564L40/32G atminties modulis 32 GB 1 x 32 GB DDR5 48000 MHz;94.49€
SP032GBSVU560F02;Silicon Power SP032GBSVU560F02 atminties modulis 32 GB 1 x 32 GB DDR5 SODIMM 5600 MHz ECC;94.99€
F5-4800S4039A16GX2-RS;G.SKILL DDR5 32GB 2x16GB 4800MHz CL40 SO-DIMM 1.1V;95.99€
F5-4800S3434A16GX2-RS;G.SKILL DDR5 32GB 2x16GB 4800MHz CL34 SO-DIMM 1.1V;97.19€
KF548S38IBK2-32;Kingston KF548S38IBK2-32 32GB 4800MHz DDR5 CL38 SODIMM (Kit of 2) FURY Impact | Kingston;97.29€
4X71M23184;Lenovo | 8 GB | DDR5 | 5600 MHz | Notebook | Registered No | ECC No;98.39€
KF556S40IB-32;Kingston Fury Beast 32GB DDR5-5600, CL40, 262-Pin, SODIMM | Kingston | 32 GB | DDR5 | 5600 MHz | ECC No;99.19€
CT2K24G56C46S5;Notebook memory DDR5 SODIMM 48GB(2*24) /5600 CL46 (16Gbit);101.00€
CMSX32GX5M2A4800C40;CORSAIR VENGEANCE DDR5 32GB 2x16GB 4800MHz CL40 1.1V SODIMM;103.49€
GR5600S564L46/48G;Notebook memory DDR5 SODIMM 48GB/5600 CL46;114.19€
F5-5600S4645A32GX1-RS;G.Skill 32 GB | DDR5 | 5600 MHz | PC/server | Registered No | ECC No;115.19€
KVR56S46BD8-48;KINGSTON 48GB 5600MT/s DDR5 Non-ECC CL46 SODIMM 2Rx8;122.29€
KCP556SD8-48;KINGSTON 48GB DDR5 5600MT/s SODIMM;125.89€
KF432S20IBK2/64;Kingston KF432S20IBK2/64 64GB 3200MHz DDR4 CL20 SODIMM (Kit of 2) FURY Impact | Kingston;126.99€
4X71D09534_BOXDAMAGE;LENOVO TP 16G  G2 DDR4 3200MHZ SODIMM;128.29€
83P91AA;HP 16GB 5600MHz DDR5 SODIMM RAM Memory for HP Notebooks and Desktops;128.69€
F4-3200C22D-64GRS;G.SKILL Ripjaws DDR4 64GB 2x32GB 3200MHz CL22 SO-DIMM 1.2V;133.19€
CT2K32G56C46S5;Notebook memory DDR5 SODIMM 64GB(2*32) /5600 CL46 (16Gbit);155.49€
KF556S40IBK2-64;NB MEMORY 64GB DDR5-5600/SO K2 KF556S40IBK2-64 KINGSTON;164.79€
KF548S38IBK2-64;Kingston KF548S38IBK2-64 64GB 4800MHz DDR5 CL38 SODIMM (Kit of 2) FURY Impact | Kingston;175.99€
F5-4800S4039A32GX2-RS;G.SKILL DDR5 64GB 2x32GB 4800MHz CL40 SO-DIMM 1.1V;189.49€
SP064GBSVU560F22;Silicon Power SP064GBSVU560F22 atminties modulis 64 GB 2 x 32 GB DDR5 SODIMM 5600 MHz ECC;190.29€
4X71M23186;Lenovo | 16 GB | DDR5 | 5600 MHz | Notebook | Registered No | ECC No;191.29€
CT2K48G56C46S5;Notebook memory DDR5 SODIMM 96GB(2*48) /5600 CL46 (16Gbit);202.19€
F5-5600S4040A32GX2-RS;G.Skill Ripjaws F5-5600S4040A32GX2-RS atminties modulis 64 GB 2 x 32 GB DDR5 5600 MHz;248.39€
F5-5600S4645A48GX2-RS;G.Skill Ripjaws F5-5600S4645A48GX2-RS atminties modulis 96 GB 2 x 48 GB DDR5 5600 MHz;360.19€
4X71M23188;Lenovo | 32 GB | DDR5 | 5600 MHz | Notebook | Registered No | ECC No;390.59€
